change2_original_id,patch_original_id,patch_name,date,is_correct
ffmpeg-change2-20510,ffmpeg-patch-5498,[FFmpeg-devel] avcodec/mips: Improve avc chroma hv mc msa functions,2017-10-09T08:45:37,0
ffmpeg-change2-20510,ffmpeg-patch-5501,[FFmpeg-devel] avcodec/mips: Improve avc chroma hv mc msa functions,2017-10-09T09:37:15,0
ffmpeg-change2-20510,ffmpeg-patch-5714,[FFmpeg-devel] avcodec/mips: Improve avc chroma avg hv mc msa functions,2017-10-27T11:33:01,0
ffmpeg-change2-20510,ffmpeg-patch-5755,[FFmpeg-devel] avcodec/mips: Improve avc chroma avg hv mc msa functions,2017-10-30T11:36:41,0
ffmpeg-change2-18598,ffmpeg-patch-34475,"[FFmpeg-devel,02/13] libavcodec: Remove unnecessary includes of version.h",2022-02-23T14:29:40,1
ffmpeg-change2-18598,ffmpeg-patch-34518,"[FFmpeg-devel] libavcodec, libavdevice: Remove unnecessary includes of version.h",2022-02-24T13:38:31,1
ffmpeg-change2-10082,ffmpeg-patch-28599,"[FFmpeg-devel,2/2] avformat/movenc: add support for TTML muxing",2021-06-22T06:54:34,0
ffmpeg-change2-10082,ffmpeg-patch-28973,"[FFmpeg-devel,v2,2/2] avformat/movenc: add support for TTML muxing",2021-07-19T11:40:45,0
ffmpeg-change2-10082,ffmpeg-patch-29058,"[FFmpeg-devel,v3,2/2] avformat/movenc: add support for TTML muxing",2021-07-26T13:41:04,0
ffmpeg-change2-10082,ffmpeg-patch-29567,"[FFmpeg-devel,v4,2/2] avformat/movenc: add support for TTML muxing",2021-08-16T12:26:12,0
ffmpeg-change2-10082,ffmpeg-patch-39744,"[FFmpeg-devel,2/2] avformat/movenc: add support for fragmented TTML muxing",2022-12-23T12:51:57,0
ffmpeg-change2-21683,ffmpeg-patch-30884,[FFmpeg-devel] do not check protocol on hls without network.,2021-10-02T07:02:45,1
ffmpeg-change2-21683,ffmpeg-patch-31203,[FFmpeg-devel] avformat/hls: Do not check protocol on hls without network.,2021-10-21T14:09:09,1
ffmpeg-change2-2606,ffmpeg-patch-12252,"[FFmpeg-devel,10/10] avformat/matroskadec: Typos and cosmetics",2019-03-08T09:26:04,1
ffmpeg-change2-2606,ffmpeg-patch-12489,"[FFmpeg-devel,21/21] avformat/matroskadec: Typos and cosmetics",2019-03-27T11:18:52,1
ffmpeg-change2-2606,ffmpeg-patch-13152,"[FFmpeg-devel,29/37] avformat/matroskadec: Typos, nits and cosmetics",2019-05-16T22:30:13,1
ffmpeg-change2-25975,ffmpeg-patch-29200,"[FFmpeg-devel,v2,2/4] lavfi/vf_scale: use single default swscale flags for simple and complex filter graph",2021-08-02T16:49:02,1
ffmpeg-change2-25975,ffmpeg-patch-29218,"[FFmpeg-devel,v3,1/2] lavfi/vf_scale: use default swscale flags for simple and complex filter graph",2021-08-03T16:13:08,1
ffmpeg-change2-3207,ffmpeg-patch-26779,"[FFmpeg-devel,10/19] avcodec/mpegvideo_enc: Remove redundant time_base check",2021-04-06T21:55:07,0
ffmpeg-change2-3207,ffmpeg-patch-37203,"[FFmpeg-devel,8/9] avcodec/mpegvideo_enc: Remove redundant check",2022-08-09T18:34:52,0
ffmpeg-change2-21878,ffmpeg-patch-14234,[FFmpeg-devel] Don't send teardown if rtsp_hd_out is null,2019-08-04T21:39:10,1
